Date,Open,High,Low,Close,Volume
1962-01-02,1.007646,1.014485,1.007646,1.012205,41215
1962-01-03,1.014485,1.023604,1.014485,1.023604,84457
1962-01-04,1.025883,1.039562,1.025883,1.030443,75674
1962-01-05,1.030442,1.039561,1.025883,1.028163,43242
1962-01-08,1.028164,1.039563,1.016765,1.032724,91889
1962-01-09,1.032723,1.037282,1.025883,1.030443,63512
1962-01-10,1.030443,1.030443,1.007646,1.009925,39188
1962-01-11,1.009925,1.012205,0.998527,1.009925,47296
1962-01-12,1.009926,1.016765,0.998527,1.000807,30405
1962-01-15,1.000806,1.000806,0.975729,0.982568,37161
1962-01-16,0.982569,0.982569,0.968890,0.968890,26351
1962-01-17,0.968889,0.971169,0.968889,0.971169,39864
1962-01-18,0.971169,0.971169,0.968889,0.971169,31756
1962-01-19,0.971169,0.975728,0.971169,0.971169,38512
1962-01-22,0.971170,0.971170,0.959771,0.959771,51350
1962-01-23,0.959771,0.962051,0.957491,0.959771,43918
1962-01-24,0.952931,0.952931,0.941533,0.950652,49323
1962-01-25,0.950651,0.952931,0.948372,0.948372,41891
1962-01-26,0.948372,0.948372,0.939253,0.939253,55404
1962-01-29,0.939253,0.946092,0.934693,0.941533,32432
1962-01-30,0.943812,0.955211,0.943812,0.955211,35134
1962-01-31,0.955212,0.971170,0.950652,0.968890,61485
1962-02-01,0.968890,0.978009,0.959771,0.968890,66890
1962-02-02,0.968889,0.975728,0.964330,0.971169,37161
1962-02-05,0.971170,0.980289,0.968890,0.980289,50674
1962-02-06,0.986266,0.986266,0.981668,0.986266,39188
1962-02-07,0.986266,0.997761,0.981668,0.997761,58107
1962-02-08,0.997761,1.002359,0.993163,0.997761,72295
1962-02-09,0.997762,1.000061,0.995463,0.995463,35810
1962-02-12,0.995463,0.997762,0.993164,0.995463,20945
1962-02-13,0.995463,0.995463,0.988565,0.988565,48647
1962-02-14,0.988565,0.988565,0.967874,0.967874,40539
1962-02-15,0.967874,0.977070,0.958678,0.970173,55404
1962-02-16,0.970173,0.974771,0.960977,0.963276,95268
1962-02-19,0.965575,0.983967,0.965575,0.967874,67566
1962-02-20,0.965575,0.965575,0.958678,0.963276,58107
1962-02-21,0.956379,0.956379,0.942585,0.944884,84457
1962-02-23,0.944884,0.947183,0.924193,0.928791,108105
1962-02-26,0.928791,0.933389,0.908100,0.912698,114186
1962-02-27,0.912698,0.937987,0.912698,0.928791,97295
1962-02-28,0.933389,0.949482,0.933389,0.949482,104727
1962-03-01,0.949481,0.954079,0.940285,0.947182,97970
1962-03-02,0.947183,0.949482,0.942585,0.942585,68917
1962-03-05,0.942585,0.947183,0.928791,0.933389,81755
1962-03-06,0.933390,0.933390,0.914998,0.919596,85133
1962-03-07,0.919595,0.919595,0.901203,0.905801,102024
1962-03-08,0.905802,0.928791,0.901204,0.921895,49999
1962-03-09,0.921894,0.933389,0.921894,0.926492,61485
1962-03-12,0.926493,0.926493,0.910400,0.910400,69593
1962-03-13,0.910400,0.928791,0.910400,0.921895,72971
1962-03-14,0.921894,0.928791,0.896606,0.924193,117564
1962-03-15,0.921894,0.921894,0.912698,0.917296,95268
1962-03-16,0.917296,0.924193,0.914997,0.917296,74998
1962-03-19,0.917296,0.917296,0.905801,0.917296,61485
1962-03-20,0.917296,0.917296,0.912698,0.917296,33783
1962-03-21,0.914997,0.914997,0.903502,0.905801,80403
1962-03-22,0.905801,0.908101,0.896606,0.896606,70944
1962-03-23,0.896605,0.903502,0.889708,0.889708,128375
1962-03-26,0.889708,0.896605,0.882811,0.882811,56080
1962-03-27,0.882812,0.887410,0.871317,0.871317,81755
1962-03-28,0.871317,0.871317,0.850626,0.871317,107430
1962-03-29,0.871317,0.878214,0.852925,0.862121,172293
1962-03-30,0.862121,0.862121,0.850626,0.859821,56755
1962-04-02,0.852925,0.852925,0.836832,0.846028,123645
1962-04-03,0.846028,0.850626,0.841430,0.841430,95268
1962-04-04,0.841429,0.850625,0.836831,0.836831,59458
1962-04-05,0.836832,0.855224,0.834533,0.852925,90538
1962-04-06,0.852925,0.864419,0.850626,0.859821,72971
1962-04-09,0.855224,0.855224,0.846028,0.846028,63512
1962-04-10,0.846028,0.855224,0.846028,0.855224,52701
1962-04-11,0.855224,0.862121,0.848327,0.855224,77025
1962-04-12,0.852925,0.852925,0.839131,0.846028,52701
1962-04-13,0.846028,0.855224,0.836832,0.852925,37837
1962-04-16,0.852925,0.852925,0.841430,0.841430,64863
1962-04-17,0.841430,0.855224,0.841430,0.855224,51350
1962-04-18,0.855224,0.862121,0.846028,0.846028,80403
1962-04-19,0.846028,0.846028,0.836832,0.846028,112159
1962-04-23,0.846028,0.848327,0.836832,0.839131,72295
1962-04-24,0.839131,0.841430,0.827636,0.834533,93916
1962-04-25,0.829935,0.829935,0.795450,0.811543,145942
1962-04-26,0.811543,0.813842,0.795450,0.804646,88511
1962-04-27,0.804645,0.818439,0.793150,0.800047,129726
1962-04-30,0.800048,0.813842,0.800048,0.806945,68917
1962-05-01,0.806944,0.820738,0.790851,0.818439,100673
1962-05-02,0.818440,0.825337,0.811543,0.816141,74998
1962-05-03,0.820739,0.832234,0.820739,0.827636,108781
1962-05-04,0.825337,0.825337,0.811543,0.820739,39188
1962-05-07,0.820739,0.827636,0.809244,0.820739,76349
1962-05-08,0.822132,0.822132,0.794263,0.815165,122970
1962-05-09,0.810520,0.810520,0.796586,0.798908,89862
1962-05-10,0.798908,0.798908,0.780329,0.789618,107430
1962-05-11,0.789618,0.798908,0.782651,0.789618,91214
1962-05-14,0.789620,0.831423,0.782652,0.829101,92565
1962-05-15,0.829099,0.829099,0.798908,0.815165,114862
1962-05-16,0.812842,0.812842,0.794263,0.796585,108781
1962-05-17,0.789619,0.789619,0.773362,0.784974,120267
1962-05-18,0.780329,0.780329,0.761749,0.766394,93916
1962-05-21,0.766395,0.773362,0.761750,0.773362,81079
1962-05-22,0.766394,0.766394,0.757105,0.759427,71620
1962-05-23,0.759428,0.759428,0.743171,0.750138,138510
1962-05-24,0.750138,0.761750,0.740848,0.747815,149996
1962-05-25,0.747815,0.757105,0.740848,0.745493,135131
1962-05-28,0.743171,0.743171,0.715302,0.717624,166212
1962-05-29,0.717624,0.780329,0.701367,0.780329,209454
1962-05-31,0.780329,0.789619,0.761750,0.778007,189860
1962-06-01,0.778006,0.780329,0.761749,0.766394,183779
1962-06-04,0.766395,0.768717,0.743170,0.747815,49323
1962-06-05,0.747815,0.766394,0.743170,0.766394,132429
1962-06-06,0.766395,0.778007,0.757105,0.768717,114186
1962-06-07,0.768717,0.771039,0.764072,0.766394,65539
1962-06-08,0.766394,0.775684,0.764072,0.775684,122294
1962-06-11,0.773362,0.773362,0.752460,0.752460,39188
1962-06-12,0.752460,0.754782,0.736203,0.736203,119591
1962-06-13,0.736203,0.752460,0.726913,0.726913,107430
1962-06-14,0.726914,0.729236,0.706012,0.710657,113510
1962-06-15,0.710656,0.724591,0.696722,0.719946,161482
1962-06-18,0.719947,0.733881,0.701367,0.706012,70268
1962-06-19,0.706011,0.719946,0.701367,0.719946,54728
1962-06-20,0.719947,0.729236,0.708335,0.712980,53377
1962-06-21,0.712979,0.712979,0.696723,0.696723,89862
1962-06-22,0.696722,0.703689,0.668853,0.673498,191887
1962-06-25,0.671176,0.671176,0.652597,0.668854,125672
1962-06-26,0.673499,0.694400,0.673499,0.675821,75674
