Date,AAPL,ABBV,AMZN,AVGO,BRK-B,COST,GOOGL,HD,JNJ,JPM,KO,LLY,MA,META,MRK,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,WMT,XOM,ACN,ADBE,AMD,AXP,BA,BAC,BLK,CAT,CRM,CSCO,DE,GE,GS,HON,IBM,INTC,LMT,MS,NFLX,QCOM,RTX,SCHW,TMO,TXN,UPS,ALV.DE,AMGN,BAS.DE,BAYN.DE,C,CMCSA,COP,CVX,DIS,DTE.DE,GILD,ISRG,LOW,MCD,NKE,NOW,PFE,PLTR,SAP.DE,SBUX,SIE.DE,T,UBER,VZ,WFC,ADS.DE,AI.PA,AIR.PA,BMW.DE,BNP.PA,CAP.PA,DB1.DE,DBK.DE,DG.PA,EL.PA,HEI.DE,IFX.DE,KER.PA,MBG.DE,MC.PA,MUV2.DE,OR.PA,RHM.DE,RI.PA,RWE.DE,SAN.PA,SU.PA,TTE.PA,VOW3.DE,ZAL.DE,4063.T,6758.T,6861.T,7203.T,8035.T,8306.T,9432.T,9984.T,ACA.PA,AZN.L,BA.L,BARC.L,BP.L,GSK.L,HSBA.L,LLOY.L,LSEG.L,PRU.L,REL.L,RIO.L,SGO.PA,SHEL.L,TSCO.L,ULVR.L,VOD.L,4502.T,6098.T,6367.T,6501.T,6902.T,6954.T,7267.T,7974.T,8001.T,8058.T,8766.T,9983.T,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,D05.SI,FMG.AX,MQG.AX,NAB.AX,O39.SI,TLS.AX,WBC.AX,WDS.AX,WES.AX,A,ABNB,ABT,AEE,AES,AFL,AKAM,ALB,ALGN,ALL,ALLE,AMCR,AOS,APD,ARE,C38U.SI,C6L.SI,G13.SI,GOOG,LNT,MMM,MO,S63.SI,U11.SI,Z74.SI,ACGL,ADI,ADM,ADP,ADSK,AEP,AIG,AIZ,AJG,AMAT,AME,AMP,AMT,ANET,AON,APA,APH,APO,APP,APTV,ARES,ATO,AVB,AWK,AZO,AVY,AXON,BALL,BAX,BBY,BDX,BF-B,BG,BIIB,BKNG,BKR,BLDR,BMY,BNY,BR,BRO,BSX,BX,BXP,CDNS,CHRW,COF,CPT,TECH,XYZ,CAH,CARR,CASY,CB,CBOE,CBRE,CCL,CDW,CF,CFG,CHD,CHTR,CI,CIEN,CINF,CLX,CME,CMG,CMS,CNC,CNP,COR,CRL,CTAS,CVNA,CCI,CEG,CL,CMI,COHR,COIN,COO,CPAY,CPRT,CRH,CRWD,CSGP,CSX,CTSH,CTVA,CVS,DDOG,DECK,DHR,DRI,DVA,ED,FIX,GLW,STZ,D,DAL,DASH,DD,DELL,DG,DHI,DLR,DLTR,DOV,DOW,DPZ,DTE,DUK,DVN,DXCM,EA,EBAY,ECHO,ECL,EIX,ELV,ETN,EW,FANG,EFX,EG,EL,EME,EMR,EOG,EQIX,EQR,EQT,ERIE,ES,ESS,ETR,EVRG,EXC,EXE,EXPD,EXPE,EXR,FAST,FDS,FDX,FFIV,FICO,FRT,BEN,F,FCX,FDXF,FE,FIS,FISV,FITB,FLEX,FOX,FOXA,FSLR,FTNT,FTV,GD,GEHC,GEN,GEV,GIS,GM,GNRC,GPC,GPN,GRMN,IT,DOC,GDDY,GL,HAL,HAS,HBAN,HCA,HIG,HII,HLT,HONA,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IDXX,IEX,INCY,IR,ITW,IBKR,ICE,IFF,INTU,INVH,IP,IQV,IRM,IVZ,J,JBHT,JBL,JCI,JKHY,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KVUE,PODD,KR,L,LDOS,LEN,LH,LHX,LII,LIN,LITE,LRCX,LULU,LVS,LYB,LYV,MAR,MAS,MCK,MDT,MET,MKC,MLM,MPC,MRSH,MRVL,MTB,MAA,MCHP,MCO,MDLZ,MGM,MNST,MOS,MPWR,MRNA,MSCI,MSI,MTD,MU,NDAQ,NDSN,NEE,NEM,NI,NOC,NSC,NTAP,NTRS,NWS,NWSA,TAP,NCLH,NRG,NUE,NVR,NXPI,ODFL,OKE,OMC,ON,ORLY,OTIS,OXY,PANW,PAYX,PCAR,PCG,PH,PKG,PM,PNC,PNR,PNW,PSKY,PSX,PYPL,DGX,HOOD,O,PEG,PFG,PGR,PHM,PLD,PPG,PPL,PRU,PSA,PTC,PWR,Q,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,RSG,RVTY,LUV,RCL,ROP,ROST,SBAC,SHW,SJM,SLB,SMCI,SNA,SNDK,SO,SOLV,SPG,SPGI,SRE,STE,STLD,STT,STX,SW,SWK,SWKS,SYF,SYK,SNPS,SYY,TDG,TDY,TEL,TER,TFC,TGT,TJX,TKO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSN,TT,TTD,TTWO,TXT,TYL,USB,GWW,UAL,UDR,UHS,ULTA,UNP,URI,VEEV,VICI,VLO,VLTO,VMC,VRSK,VRSN,VRT,VRTX,VST,VTR,VTRS,WAB,WAT,WBD,WEC,WM,WRB,AAF.L,AAL.L,ABDN.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,III.L,WDAY,WDC,WELL,WMB,WSM,WST,WTW,WY,WYNN,XEL,XYL,YUM,ZBH,ZBRA,ZTS,BAB.L,BATS.L,BEZ.L,BLND.L,BNZL.L,BRBY.L,BT-A.L,BTRW.L,CCC.L,CCEP.L,CCH.L,CNA.L,CPG.L,CRDA.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,ENT.L,EXPN.L,FCIT.L,FRES.L,GAW.L,GLEN.L,BGEO.L,HLMA.L,HLN.L,HSX.L,HWDN.L,IAG.L,ICG.L,IGG.L,IHG.L,IMB.L,IMI.L,INF.L,INVP.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LMP.L,MKS.L,MNG.L,MRO.L,MTLN.L,NG.L,NWG.L,BBOX.L,NXT.L,PCT.L,PSH.L,PSN.L,PSON.L,RKT.L,RR.L,RTO.L,SBRY.L,SDLF.L,SDR.L,SGE.L,SGRO.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,UU.L,WEIR.L,WTB.L,ALL.AX,AMC.AX,BXB.AX,CAR.AX,COH.AX,COL.AX,CPU.AX,EVN.AX,FPH.AX,GMG.AX,IAG.AX,JBH.AX,JHX.AX,LYC.AX,MPL.AX,NEM.AX,NST.AX,NWS.AX,ORG.AX,PME.AX,QAN.AX,QBE.AX,REA.AX,RIO.AX,RMD.AX,9CI.SI,A17U.SI,AJBU.SI,BN4.SI,BUOU.SI,C09.SI,D01.SI,H78.SI,J36.SI,J69U.SI,M44U.SI,ME8U.SI,S32.AX,SCG.AX,SGH.AX,SGP.AX,SIG.AX,SOL.AX,STO.AX,SUN.AX,TCL.AX,VAS.AX,WOW.AX,XRO.AX,XYZ.AX,5E2.SI,BS6.SI,BTC-USD,CL=F,EURUSD=X,F34.SI,GC=F,N2IU.SI,S58.SI,S68.SI,U14.SI,U96.SI,V03.SI,Y92.SI,^AXJO,^FCHI,^FTSE,^GDAXI,^GSPC,^N225,^NDX,^STI,^TNX,^VIX
2025-07-30,208.2239227294922,183.61376953125,230.19000244140625,300.4188537597656,476.0,920.85400390625,195.970947265625,362.4435119628906,163.1826934814453,294.0054931640625,66.85657501220703,754.740966796875,555.6473999023438,692.9389038085938,79.10536193847656,509.1729431152344,179.03155517578125,247.7759246826172,137.41925048828125,148.5127410888672,319.0400085449219,259.1007995605469,348.15997314453125,96.78082275390625,108.44324493408203,268.4678039550781,364.0,179.50999450683594,300.198974609375,225.83999633789062,46.937538146972656,1091.7738037109375,430.2470397949219,262.5874938964844,66.89484405517578,501.5869445800781,272.1678161621094,716.3298950195312,214.9068603515625,253.76937866210938,20.34000015258789,407.6841125488281,141.5240936279297,118.41999816894531,155.7766876220703,155.9151153564453,97.33528900146484,475.54632568359375,184.34927368164062,81.57034301757812,330.3960876464844,292.5758056640625,42.14350509643555,28.124414443969727,93.68601989746094,29.051841735839844,93.56863403320312,147.38702392578125,117.83374786376953,30.830312728881836,111.84632873535156,500.510009765625,222.85182189941406,296.41778564453125,74.63202667236328,195.49600219726562,22.24958610534668,158.61000061035156,248.77769470214844,90.37505340576172,224.1839141845703,26.26163101196289,87.63999938964844,39.87610626220703,80.02409362792969,171.6781463623047,155.145751953125,175.61500549316406,79.87390899658203,74.25719451904297,128.37075805664062,248.37152099609375,28.07535171508789,120.21749114990234,252.3363494873047,195.09910583496094,35.60601806640625,212.65426635742188,48.018585205078125,468.988525390625,546.8853149414062,381.0638732910156,1715.3538818359375,88.18294525146484,35.636417388916016,80.99176025390625,235.51458740234375,49.50659942626953,87.7458267211914,26.850000381469727,4306.0322265625,3617.095947265625,54082.8828125,2662.283935546875,26743.755859375,2019.798095703125,146.39694213867188,2867.641357421875,15.342671394348145,11496.0224609375,1784.6785888671875,374.92596435546875,405.0861511230469,1461.960693359375,925.5709838867188,78.66907501220703,10053.3642578125,938.0245971679688,3906.07666015625,4585.70947265625,98.18731689453125,2677.990478515625,423.4656677246094,4765.97119140625,83.50482177734375,4127.29541015625,8908.330078125,18503.787109375,4538.06201171875,2000.94091796875,4192.69287109375,1515.147216796875,12430.482421875,1533.6591796875,2892.96875,5832.08837890625,45778.48828125,29.366310119628906,38.611900329589844,171.9989471435547,264.5855407714844,45.60906219482422,17.10761070251465,210.4269561767578,36.91346740722656,16.204193115234375,4.777687072753906,32.426918029785156,25.067604064941406,82.67110443115234,117.1102523803711,134.75,125.64585876464844,97.07408905029297,12.440423011779785,96.53075408935547,78.05999755859375,67.9697494506836,203.57000732421875,188.4862518310547,163.5243682861328,46.26213455200195,69.37020111083984,282.5987854003906,73.54956817626953,2.096503496170044,6.5149760246276855,0.7046900391578674,196.8778076171875,63.02355194091797,143.92770385742188,57.59341049194336,8.526473045349121,34.733726501464844,3.834197759628296,85.61000061035156,228.0487518310547,53.514286041259766,302.53265380859375,308.1400146484375,109.77367401123047,75.60515594482422,181.8010711669922,282.65777587890625,188.01080322265625,175.6542510986328,512.9008178710938,200.97634887695312,122.08999633789062,353.6628112792969,18.823490142822266,104.77581024169922,143.17080688476562,363.30999755859375,66.68000030517578,181.04437255859375,152.7870635986328,188.81101989746094,136.0670928955078,3843.110107421875,164.6940155029297,748.5999755859375,57.25368881225586,27.81171226501465,62.3140983581543,139.30221557617188,28.412212371826172,78.10091400146484,126.63999938964844,222.63368225097656,44.75740432739258,126.11000061035156,43.87410354614258,100.54808044433594,241.70774841308594,92.11669158935547,106.76000213623047,169.194580078125,63.597164154052734,371.0299987792969,96.12991333007812,212.1070556640625,107.7313461303711,57.36273193359375,77.58999633789062,156.2747344970703,67.16694641113281,523.1165161132812,264.8990783691406,240.5804443359375,157.3699951171875,29.818679809570312,176.5283966064453,90.6943130493164,47.16454315185547,94.70938110351562,279.8900146484375,291.40423583984375,92.94999694824219,146.23423767089844,120.738037109375,267.3392028808594,43.7599983215332,70.03439331054688,25.790000915527344,37.613311767578125,289.613525390625,176.19000244140625,221.03240966796875,66.71800231933594,102.0603256225586,343.46435546875,83.706787109375,359.7391052246094,107.2300033569336,377.4800109863281,72.27999877929688,329.1600036621094,46.279998779296875,95.83265686035156,115.7874984741211,96.25,34.798458099365234,72.00874328613281,71.28861999511719,60.38343811035156,148.8800048828125,110.5999984741211,202.49610900878906,196.95278930664062,144.57000732421875,99.29034423828125,701.3969116210938,61.932987213134766,167.90431213378906,55.78620910644531,52.8339958190918,248.0,88.98025512695312,131.85971069335938,103.43936920166016,141.6634979248047,172.32510375976562,114.1500015258789,180.33358764648438,22.730987548828125,466.3880920410156,131.01693725585938,116.41210174560547,32.90537643432617,89.05999755859375,155.64712524414062,76.57679748535156,32.81999969482422,260.3548278808594,48.99016189575195,287.5104064941406,385.61492919921875,81.16000366210938,147.20127868652344,239.5585479736328,328.5307922363281,92.30646514892578,638.064208984375,143.72213745117188,117.16698455810547,779.3156127929688,62.48170471191406,52.74201965332031,345.99993896484375,63.10054016113281,258.1673278808594,87.06172180175781,67.73258972167969,42.718650817871094,100.96802520751953,110.21825408935547,178.38543701171875,142.6929473876953,45.42332458496094,402.295654296875,176.93984985351562,298.989990234375,1527.800048828125,89.69668579101562,23.08024024963379,10.359148025512695,38.72371292114258,,40.158546447753906,78.11209106445312,140.85000610351562,40.834632873535156,51.06999969482422,50.44232177734375,54.9361572265625,179.1300048828125,101.70999908447266,49.431217193603516,306.7680358886719,71.50391387939453,29.268457412719727,653.5159912109375,46.32758712768555,51.637569427490234,181.0,127.46239471435547,80.38412475585938,217.9171905517578,343.79998779296875,16.091711044311523,163.8800048828125,139.9158477783203,21.89207649230957,73.52860260009766,15.980701446533203,352.6670837402344,122.48921203613281,254.2267608642578,272.7309875488281,,20.463747024536133,23.874967575073242,26.87958526611328,69.58000183105469,14.903512001037598,183.33958435058594,432.2228088378906,257.75079345703125,191.7067413330078,572.0900268554688,161.8737030029297,77.55000305175781,85.67396545410156,247.41680908203125,65.91661071777344,183.39572143554688,70.07464599609375,798.4205322265625,30.0499267578125,51.179405212402344,191.5399932861328,94.72254180908203,20.753154754638672,139.94607543945312,142.49453735351562,226.12481689453125,103.41417694091797,170.7627410888672,32.71858596801758,17.423084259033203,167.5500030517578,26.698814392089844,20.917694091796875,149.43714904785156,91.9066390991211,119.44203186035156,26.894887924194336,20.716541290283203,298.2699890136719,67.88398742675781,90.07404327392578,159.3759002685547,110.15201568603516,261.15252685546875,269.7470397949219,609.1640014648438,460.0374755859375,109.8499984741211,98.54460144042969,206.47000122070312,51.92911911010742,54.62907791137695,152.19000244140625,267.6719055175781,64.52304077148438,712.02197265625,88.75418090820312,72.60935974121094,69.15608215332031,572.2584838867188,167.50180053710938,196.52603149414062,81.56620788574219,186.02178955078125,142.0470733642578,68.4337158203125,508.36761474609375,62.91450881958008,37.880001068115234,61.040000915527344,35.00335693359375,725.4636840820312,32.150001525878906,551.4483642578125,431.2046813964844,1265.9000244140625,114.5561294555664,94.79219818115234,212.96343994140625,68.99223327636719,61.65446090698242,41.36487579345703,563.9678955078125,273.91595458984375,102.899169921875,128.6400604248047,33.29393768310547,29.078889846801758,47.29267501831055,23.399999618530273,164.70606994628906,141.05972290039062,7633.39990234375,217.08155822753906,145.50917053222656,77.8980941772461,69.8443603515625,58.04999923706055,99.37999725341797,84.71134948730469,43.51021194458008,183.02999877929688,139.75457763671875,96.55632019042969,13.872940063476562,725.722900390625,193.64842224121094,156.5020751953125,186.41580200195312,100.07490539550781,86.08867645263672,13.083229064941406,120.27690887451172,69.11145782470703,165.81980895996094,106.0999984741211,53.80698013305664,86.03604125976562,73.87517547607422,226.96400451660156,112.46355438232422,105.08562469482422,103.49266052246094,34.93114471435547,96.5375747680664,277.14874267578125,202.50999450683594,410.76019287109375,,69.46497344970703,551.5575561523438,24.710411071777344,167.17697143554688,299.97418212890625,274.7502746582031,346.29132080078125,56.93085861206055,229.05029296875,90.59949493408203,30.14366340637207,325.5832824707031,547.5245971679688,137.2347869873047,221.7503204345703,328.9082946777344,104.72364807128906,33.2614631652832,60.709999084472656,313.62530517578125,43.38999938964844,91.89653015136719,72.9800033569336,157.94876098632812,496.6197814941406,78.89662170410156,227.41748046875,125.94359588623047,110.27054595947266,146.21273803710938,45.9570426940918,64.81533813476562,68.45110321044922,69.10645294189453,396.3743591308594,645.3499755859375,77.89977264404297,1516.55029296875,550.5900268554688,204.52760314941406,107.37513732910156,42.34235382080078,98.81524658203125,124.29058074951172,165.24221801757812,237.11192321777344,326.65155029296875,106.82400512695312,163.6300811767578,85.19000244140625,98.73519134521484,254.8652801513672,56.64830780029297,51.13987731933594,428.4503173828125,86.41999816894531,223.80999755859375,77.9793701171875,554.6699829101562,44.12131118774414,1033.6796875,90.23999786376953,38.24036407470703,164.73460388183594,517.4299926757812,220.2781982421875,873.0877685546875,286.8999938964844,30.55205726623535,135.89303588867188,105.21912384033203,270.801025390625,272.9897766113281,263.70751953125,144.01136779785156,469.1600036621094,205.9695587158203,64.81928253173828,8.658740043640137,189.70494079589844,299.07000732421875,13.260000228881836,104.83174896240234,228.84226989746094,67.05303192138672,200.76812744140625,2230.866455078125,198.85806274414062,2222.313232421875,3334.01416015625,1265.7191162109375,1994.206298828125,826.4746704101562,638.6083984375,4148.66796875,237.67999267578125,71.23694610595703,163.8601837158203,57.418617248535156,187.8842010498047,248.4349822998047,298.1085205078125,24.66727066040039,108.53109741210938,70.22470092773438,128.92713928222656,144.216796875,92.34848022460938,332.3900146484375,146.00582885742188,1013.9310302734375,3985.727294921875,885.8285522460938,349.80572509765625,2285.287353515625,1337.0,208.11587524414062,372.7132873535156,2233.537109375,7527.76806640625,3962.88427734375,161.50474548339844,25.875324249267578,2547.98291015625,230.94876098632812,4764.17333984375,1938.7130126953125,5334.43017578125,2331.112548828125,1016.7167358398438,3993.253173828125,291.7118225097656,1429.5589599609375,16135.6142578125,311.6259765625,7736.8076171875,3237.7763671875,364.82916259765625,1280.6815185546875,886.7667236328125,370.9168395996094,2160.989013671875,1104.4691162109375,117.87439727783203,2911.491943359375,2215.69775390625,870.3699951171875,559.6137084960938,4918.4345703125,85.88824462890625,267.0885925292969,577.125,254.6914520263672,189.87583923339844,343.16009521484375,257.3155212402344,508.1321105957031,,1055.0836181640625,529.694091796875,140.62416076660156,12269.576171875,393.0,4193.3349609375,1144.39794921875,1066.7353515625,5903.74072265625,987.9157104492188,346.529052734375,301.97088623046875,648.4822387695312,389.8365478515625,1200.2269287109375,644.3016967773438,2325.541259765625,1089.9605712890625,1169.7305908203125,6328.5068359375,1852.4754638671875,1369.4654541015625,1169.3353271484375,2627.89697265625,1119.0313720703125,2633.603271484375,3124.845458984375,67.18390655517578,70.15655517578125,23.154830932617188,36.64832305908203,310.6662902832031,19.979583740234375,40.658321380615234,,32.97884750366211,34.639434814453125,8.457442283630371,105.69367218017578,42.400001525878906,10.739999771118164,4.891922473907471,97.59142303466797,15.554722785949707,51.53553771972656,11.125238418579102,318.56494140625,10.35025691986084,21.93569564819336,232.7334747314453,111.06486511230469,41.84050750732422,2.8399999141693115,2.731900691986084,2.2180655002593994,7.889604091644287,0.8413882255554199,6.09627103805542,2.9441487789154053,6.100953102111816,55.03868865966797,2.194096803665161,1.1409399509429932,1.9135533571243286,2.9387826919555664,3.6004247665405273,51.038970947265625,5.259268760681152,2.8964545726776123,39.5730094909668,7.499804973602295,20.062463760375977,13.19658374786377,,30.57048225402832,180.0,119.87999725341797,2.3693618774414062,2.4987034797668457,117831.1875,70.0,1.1550945043563843,2.9014430046081543,3295.800048828125,1.23629891872406,3.196603536605835,15.346770286560059,6.77785062789917,7.330995559692383,11.771296501159668,0.44547542929649353,8756.400390625,7861.9599609375,9136.900390625,24262.220703125,6362.89990234375,40654.69921875,23345.41015625,4219.41015625,4.375999927520752,15.479999542236328
